"","new_id","old_id","old_classes","aggregated_new_classes","change","new_classes"
"1793","2014_SKT_0128","2014_SKT_0128","MIG","MIG",0,"FWM1"
"1794","2014_SKT_0129","2014_SKT_0129","MIG","MIG",0,"FWM1"
"1795","2014_SKT_0130","2014_SKT_0130","MIG","MIG",0,"FWM1"
"1796","2014_SKT_0132","2014_SKT_0132","MIG","MIG",0,"FWM1"
"1797","2014_SKT_0133","2014_SKT_0133","MIG","MIG",0,"FWM1"
"1798","2014_SKT_0134","2014_SKT_0134","MIG","MIG",0,"FWM1"
"1799","2014_SKT_0135","2014_SKT_0135","MIG","MIG",0,"FWM1"
"1800","2014_SKT_0136","2014_SKT_0136","MIG","MIG",0,"FWM1"
"1801","2014_SKT_0138","2014_SKT_0138","MIG","MIG",0,"FWM1"
"1802","2014_SKT_0140","2014_SKT_0140","MIG","MIG",0,"FWM1"
"1803","2014_SKT_0141","2014_SKT_0141","MIG","MIG",0,"FWM1"
"1804","2014_SKT_0144","2014_SKT_0144","MIG","MIG",0,"FWM1"
"1805","2014_SKT_0145","2014_SKT_0145","FWR","FWR",0,"FWR1"
"1806","2014_SKT_0146","2014_SKT_0146","MIG","MIG",0,"FWM1"
"1807","2014_SKT_0148","2014_SKT_0148","MIG","MIG",0,"FWM1"
"1808","2014_SKT_0149","2014_SKT_0149","MIG","MIG",0,"FWM1"
"1809","2014_SKT_0150","2014_SKT_0150","MIG","MIG",0,"FWM1"
"1810","2014_SKT_0151","2014_SKT_0151","MIG","MIG",0,"FWM1"
"1811","2014_SKT_0153","2014_SKT_0153","MIG","MIG",0,"FWM1"
"1812","2014_SKT_0156","2014_SKT_0156","MIG","MIG",0,"FWM2"
"1813","2014_SKT_0162","2014_SKT_0162","MIG","MIG",0,"FWM1"
"1814","2014_SKT_0164","2014_SKT_0164","MIG","MIG",0,"FWM1"
"1815","2014_SKT_0165","2014_SKT_0165","MIG","BWR",1,"BWR1"
"1816","2014_SKT_0166","2014_SKT_0166","MIG","MIG",0,"FWM1"
"1817","2014_SKT_0168","2014_SKT_0168","MIG","MIG",0,"FWM1"
"1818","2014_SKT_0170","2014_SKT_0170","MIG","MIG",0,"FWM1"
"1819","2014_SKT_0172","2014_SKT_0172","MIG","MIG",0,"FWM1"
"1820","2014_SKT_0173","2014_SKT_0173","MIG","MIG",0,"FWM1"
"1821","2014_SKT_0179","2014_SKT_0179","MIG","MIG",0,"FWM1"
"1822","2014_SKT_0180","2014_SKT_0180","MIG","MIG",0,"FWM1"
"1823","2014_SKT_0181","2014_SKT_0181","MIG","MIG",0,"FWM1"
"1824","2014_SKT_0182","2014_SKT_0182","MIG","MIG",0,"FWM1"
"1825","2014_SKT_0183","2014_SKT_0183","MIG","MIG",0,"FWM1"
"1826","2014_SKT_0186","2014_SKT_0186","BWR","BWR",0,"BWR1"
"1827","2014_SKT_0188","2014_SKT_0188","MIG","MIG",0,"FWM1"
"1828","2014_SKT_0189","2014_SKT_0189","MIG","MIG",0,"FWM1"
"1829","2014_SKT_0191","2014_SKT_0191","MIG","MIG",0,"FWM1"
"1830","2014_SKT_0197","2014_SKT_0197","BWR","BWR",0,"BWR1"
"1831","2014_SKT_0306","2014_SKT_0306","BWR","BWR",0,"BWR1"
"1832","2014_SKT_0310","2014_SKT_0310","MIG","MIG",0,"FWM1"
"1833","2014_SKT_0313","2014_SKT_0313","MIG","MIG",0,"FWM1"
"1834","2014_SKT_0314","2014_SKT_0314","MIG","MIG",0,"FWM1"
"1835","2014_SKT_0318","2014_SKT_0318","MIG","MIG",0,"FWM1"
"1836","2014_SKT_0322","2014_SKT_0322","MIG","MIG",0,"FWM1"
"1837","2014_SKT_0328","2014_SKT_0328","MIG","MIG",0,"FWM1"
"1838","2014_SKT_0330","2014_SKT_0330","MIG","MIG",0,"FWM1"
"1839","2014_SKT_0331","2014_SKT_0331","MIG","MIG",0,"FWM1"
"1840","2014_SKT_0333","2014_SKT_0333","MIG","MIG",0,"FWM1"
"1841","2014_SKT_0335","2014_SKT_0335","MIG","MIG",0,"FWM1"
"1842","2014_SKT_0336","2014_SKT_0336","MIG","MIG",0,"FWM1"
"1843","2014_SKT_0338","2014_SKT_0338","MIG","MIG",0,"FWM1"
"1844","2014_SKT_0339","2014_SKT_0339","MIG","MIG",0,"FWM1"
"1845","2014_SKT_0340","2014_SKT_0340","MIG","MIG",0,"FWM1"
"1846","2014_SKT_0341","2014_SKT_0341","MIG","MIG",0,"FWM1"
"1847","2014_SKT_0342","2014_SKT_0342","MIG","MIG",0,"FWM1"
"1848","2014_SKT_0343","2014_SKT_0343","MIG","MIG",0,"FWM1"
"1849","2014_SKT_0344","2014_SKT_0344","MIG","MIG",0,"FWM1"
"1850","2014_SKT_0346","2014_SKT_0346","MIG","MIG",0,"FWM1"
"1851","2014_SKT_0347","2014_SKT_0347","MIG","MIG",0,"FWM1"
"1852","2014_SKT_0348","2014_SKT_0348","MIG","MIG",0,"FWM1"
"1853","2014_SKT_0351","2014_SKT_0351","MIG","MIG",0,"FWM1"
"1854","2014_SKT_0352","2014_SKT_0352","BWR","BWR",0,"BWR1"
"1855","2014_SKT_0353","2014_SKT_0353","MIG","MIG",0,"FWM1"
"1856","2014_SKT_0354","2014_SKT_0354","MIG","MIG",0,"FWM1"
"1857","2014_SKT_0355","2014_SKT_0355","MIG","MIG",0,"FWM1"
"1858","2014_SKT_0356","2014_SKT_0356","MIG","MIG",0,"FWM1"
"1859","2014_SKT_0357","2014_SKT_0357","BWR","BWR",0,"BWR1"
"1860","2014_SKT_0358","2014_SKT_0358","BWR","BWR",0,"BWR1"
"1861","2014_SKT_0359","2014_SKT_0359","MIG","MIG",0,"FWM1"
"1862","2014_SKT_0360","2014_SKT_0360","MIG","MIG",0,"FWM1"
"1863","2014_SKT_0361","2014_SKT_0361","MIG","MIG",0,"FWM1"
"1864","2014_SKT_0362","2014_SKT_0362","MIG","MIG",0,"FWM1"
"1865","2014_SKT_0363","2014_SKT_0363","FWR","FWR",0,"FWR1"
"1866","2014_SKT_0364","2014_SKT_0364","BWR","BWR",0,"BWR1"
"1867","2014_SKT_0365","2014_SKT_0365","MIG","MIG",0,"FWM1"
"1868","2014_SKT_0366","2014_SKT_0366","MIG","MIG",0,"FWM1"
"1869","2014_SKT_0367","2014_SKT_0367","MIG","MIG",0,"FWM1"
"1870","2014_SKT_0368","2014_SKT_0368","MIG","MIG",0,"FWM1"
"1871","2014_SKT_0369","2014_SKT_0369","MIG","MIG",0,"FWM1"
"1872","2014_SKT_0370","2014_SKT_0370","MIG","MIG",0,"FWM1"
"1873","2014_SKT_0371","2014_SKT_0371","MIG","MIG",0,"FWM1"
"1874","2014_SKT_0372","2014_SKT_0372","MIG","MIG",0,"FWM1"
"1875","2014_SKT_0373","2014_SKT_0373","MIG","MIG",0,"FWM1"
"1876","2014_SKT_0374","2014_SKT_0374","BWR","BWR",0,"BWR1"
"1877","2014_SKT_0375","2014_SKT_0375","MIG","MIG",0,"FWM1"
"1878","2014_SKT_0376","2014_SKT_0376","MIG","MIG",0,"FWM1"
"1879","2014_SKT_0377","2014_SKT_0377","MIG","MIG",0,"FWM1"
"1880","2014_SKT_0378","2014_SKT_0378","MIG","MIG",0,"FWM1"
"1881","2014_SKT_0379","2014_SKT_0379","MIG","MIG",0,"FWM1"
"1882","2014_SKT_0380","2014_SKT_0380","MIG","MIG",0,"FWM1"
"1883","2014_SKT_0381","2014_SKT_0381","MIG","MIG",0,"FWM1"
"1884","2014_SKT_0382","2014_SKT_0382","MIG","MIG",0,"FWM1"
"1885","2014_SKT_0383","2014_SKT_0383","MIG","MIG",0,"FWM1"
"1886","2014_SKT_0384","2014_SKT_0384","MIG","MIG",0,"FWM1"
"1887","2014_SKT_0385","2014_SKT_0385","MIG","MIG",0,"FWM1"
"1888","2014_SKT_0386","2014_SKT_0386","MIG","MIG",0,"FWM1"
"1889","2014_SKT_0387","2014_SKT_0387","MIG","MIG",0,"FWM2"
"1890","2014_SKT_0388","2014_SKT_0388","MIG","MIG",0,"FWM1"
"1891","2014_SKT_0389","2014_SKT_0389","MIG","MIG",0,"FWM1"
"1892","2014_SKT_0390","2014_SKT_0390","MIG","MIG",0,"FWM1"
"1893","2014_SKT_0391","2014_SKT_0391","MIG","MIG",0,"FWM1"
"1894","2014_SKT_0392","2014_SKT_0392","BWR","BWR",0,"BWR1"
"1895","2014_SKT_0393","2014_SKT_0393","MIG","MIG",0,"FWM1"
"1896","2014_SKT_0394","2014_SKT_0394","MIG","MIG",0,"FWM1"
"1897","2014_SKT_0395","2014_SKT_0395","BWR","BWR",0,"BWR1"
"1898","2014_SKT_0396","2014_SKT_0396","MIG","MIG",0,"FWM1"
"1899","2014_SKT_0397","2014_SKT_0397","MIG","MIG",0,"FWM1"
"1900","2014_SKT_0398","2014_SKT_0398","BWR","BWR",0,"BWR1"
"1901","2014_SKT_0400","2014_SKT_0400","MIG","MIG",0,"FWM1"
"1902","2014_SKT_0501","2014_SKT_0501","MIG","MIG",0,"FWM1"
"1903","2014_SKT_0502","2014_SKT_0502","MIG","MIG",0,"FWM1"
"1904","2014_SKT_0503","2014_SKT_0503","FWR","FWR",0,"FWR1"
"1905","2014_SKT_0504","2014_SKT_0504","MIG","MIG",0,"FWM1"
"1906","2014_SKT_0505","2014_SKT_0505","MIG","MIG",0,"FWM1"
"1907","2014_SKT_0507","2014_SKT_0507","FWR","FWR",0,"FWR1"
"1908","2014_SKT_0508","2014_SKT_0508","MIG","MIG",0,"FWM1"
"1909","2014_SKT_0509","2014_SKT_0509","MIG","MIG",0,"FWM1"
"1910","2014_SKT_0512","2014_SKT_0512","FWR","FWR",0,"FWR1"
"1911","2014_SKT_0513","2014_SKT_0513","MIG","MIG",0,"FWM1"
"1912","2014_SKT_0515","2014_SKT_0515","MIG","MIG",0,"FWM1"
"1913","2014_SKT_0516","2014_SKT_0516","FWR","FWR",0,"FWR1"
"1914","2014_SKT_0518","2014_SKT_0518","FWR","FWR",0,"FWR1"
"1915","2014_SKT_0519","2014_SKT_0519","MIG","MIG",0,"FWM1"
"1916","2014_SKT_0520","2014_SKT_0520","MIG","MIG",0,"FWM1"
"1917","2014_SKT_0521","2014_SKT_0521","FWR","FWR",0,"FWR1"
"1918","2014_SKT_0522","2014_SKT_0522","FWR","FWR",0,"FWR1"
"1919","2014_SKT_0523","2014_SKT_0523","MIG","MIG",0,"FWM1"
"1920","2014_SKT_0526","2014_SKT_0526","MIG","MIG",0,"FWM1"
"1921","2014_SKT_0528","2014_SKT_0528","FWR","FWR",0,"FWR1"
"1922","2014_SKT_0529","2014_SKT_0529","MIG","MIG",0,"FWM1"
"1923","2014_SKT_0533","2014_SKT_0533","MIG","MIG",0,"FWM1"
"1924","2014_SKT_0534","2014_SKT_0534","MIG","MIG",0,"FWM1"
"1925","2014_SKT_0536","2014_SKT_0536","FWR","FWR",0,"FWR1"
"1926","2014_SKT_0537","2014_SKT_0537","MIG","MIG",0,"FWM1"
"1927","2014_SKT_0540","2014_SKT_0540","FWR","FWR",0,"FWR1"
"1928","2014_SKT_0541","2014_SKT_0541","FWR","FWR",0,"FWR1"
"1929","2014_SKT_0543","2014_SKT_0543","FWR","FWR",0,"FWR1"
"1930","2014_SKT_0544","2014_SKT_0544","FWR","FWR",0,"FWR1"
"1931","2014_SKT_0545","2014_SKT_0545","FWR","FWR",0,"FWR1"
"1932","2014_SKT_0547","2014_SKT_0547","FWR","FWR",0,"FWR1"
"1933","2014_SKT_0549","2014_SKT_0549","MIG","MIG",0,"FWM1"
"1934","2014_SKT_0550","2014_SKT_0550","MIG","MIG",0,"FWM1"
"1935","2014_SKT_0554","2014_SKT_0554","MIG","MIG",0,"FWM1"
"1936","2014_SKT_0555","2014_SKT_0555","MIG","MIG",0,"FWM1"
"1937","2014_SKT_0556","2014_SKT_0556","MIG","MIG",0,"FWM1"
"1938","2014_SKT_0557","2014_SKT_0557","MIG","MIG",0,"FWM1"
"1939","2014_SKT_0558","2014_SKT_0558","MIG","MIG",0,"FWM1"
"1940","2014_SKT_0559","2014_SKT_0559","MIG","MIG",0,"FWM1"
"1941","2014_SKT_0560","2014_SKT_0560","MIG","MIG",0,"FWM1"
"1942","2014_SKT_0561","2014_SKT_0561","MIG","MIG",0,"FWM1"
"1943","2014_SKT_0562","2014_SKT_0562","MIG","MIG",0,"FWM1"
"1944","2014_SKT_0563","2014_SKT_0563","BWR","MIG",1,"FWM2"
"1945","2014_SKT_0564","2014_SKT_0564","BWR","BWR",0,"BWR1"
"1946","2014_SKT_0566","2014_SKT_0566","MIG","MIG",0,"FWM1"
"1947","2014_SKT_0567","2014_SKT_0567","MIG","MIG",0,"FWM1"
"1948","2014_SKT_0568","2014_SKT_0568","MIG","MIG",0,"FWM1"
"1949","2014_SKT_0569","2014_SKT_0569","MIG","MIG",0,"FWM1"
"1950","2014_SKT_0570","2014_SKT_0570","MIG","MIG",0,"FWM1"
"1951","2014_SKT_0571","2014_SKT_0571","MIG","MIG",0,"FWM1"
"1952","2014_SKT_0572","2014_SKT_0572","MIG","MIG",0,"FWM1"
"1953","2014_SKT_0573","2014_SKT_0573","MIG","MIG",0,"FWM1"
"1954","2014_SKT_0574","2014_SKT_0574","MIG","MIG",0,"FWM1"
"1955","2014_SKT_0575","2014_SKT_0575","MIG","MIG",0,"FWM1"
"1956","2014_SKT_0576","2014_SKT_0576","MIG","MIG",0,"FWM1"
"1957","2014_SKT_0577","2014_SKT_0577","MIG","MIG",0,"FWM1"
"1958","2014_SKT_0578","2014_SKT_0578","MIG","MIG",0,"FWM1"
"1959","2014_SKT_0579","2014_SKT_0579","MIG","MIG",0,"FWM1"
"1960","2014_SKT_0580","2014_SKT_0580","MIG","MIG",0,"FWM1"
"1961","2014_SKT_0581","2014_SKT_0581","MIG","MIG",0,"FWM1"
"1962","2014_SKT_0582","2014_SKT_0582","FWR","FWR",0,"FWR1"
"1963","2014_SKT_0583","2014_SKT_0583","MIG","MIG",0,"FWM1"
"1964","2014_SKT_0584","2014_SKT_0584","FWR","FWR",0,"FWR1"
"1965","2014_SKT_0585","2014_SKT_0585","FWR","FWR",0,"FWR1"
"1966","2014_SKT_0588","2014_SKT_0588","MIG","MIG",0,"FWM1"
"1967","2014_SKT_0589","2014_SKT_0589","MIG","MIG",0,"FWM1"
"1968","2014_SKT_0591","2014_SKT_0591","FWR","FWR",0,"FWR1"
"1969","2014_SKT_0592","2014_SKT_0592","MIG","MIG",0,"FWM1"
"1970","2014_SKT_0593","2014_SKT_0593","FWR","FWR",0,"FWR1"
"1971","2014_SKT_0594","2014_SKT_0594","MIG","MIG",0,"FWM1"
"1972","2014_SKT_0595","2014_SKT_0595","FWR","FWR",0,"FWR1"
"1973","2014_SKT_0596","2014_SKT_0596","MIG","MIG",0,"FWM1"
"1974","2014_SKT_0597","2014_SKT_0597","FWR","FWR",0,"FWR1"
"1975","2014_SKT_0598","2014_SKT_0598","MIG","MIG",0,"FWM1"
"1976","2014_SKT_0599","2014_SKT_0599","FWR","FWR",0,"FWR1"
"1977","2014_SKT_0600","2014_SKT_0600","FWR","FWR",0,"FWR1"
"1978","2015_SKT_1000","2015_SKT_1000","MIG","MIG",0,"FWM1"
"1979","2015_SKT_1001","2015_SKT_1001","MIG","MIG",0,"FWM1"
"1980","2015_SKT_1002","2015_SKT_1002","MIG","MIG",0,"FWM1"
"1981","2015_SKT_1004","2015_SKT_1004","MIG","MIG",0,"FWM1"
"1982","2015_SKT_1005","2015_SKT_1005","MIG","MIG",0,"FWM1"
"1983","2015_SKT_1006","2015_SKT_1006","MIG","MIG",0,"FWM1"
"1984","2015_SKT_1007","2015_SKT_1007","MIG","MIG",0,"FWM1"
"1985","2015_SKT_1008","2015_SKT_1008","MIG","MIG",0,"FWM1"
"1986","2015_SKT_1009","2015_SKT_1009","MIG","MIG",0,"FWM1"
"1987","2015_SKT_1010","2015_SKT_1010","MIG","MIG",0,"FWM1"
"1988","2015_SKT_1011","2015_SKT_1011","MIG","MIG",0,"FWM1"
"1989","2015_SKT_1012","2015_SKT_1012","MIG","MIG",0,"FWM1"
"1990","2015_SKT_1013","2015_SKT_1013","MIG","MIG",0,"FWM1"
"1991","2015_SKT_1014","2015_SKT_1014","MIG","MIG",0,"FWM1"
"1992","2015_SKT_7061","2014_SKT_7061","FWR","FWR",0,"FWR1"
"1993","2015_SKT_7063","2014_SKT_7063","MIG","MIG",0,"FWM1"
"1994","2015_SKT_7064","2014_SKT_7064","MIG","MIG",0,"FWM1"
"1995","2015_SKT_7065","2014_SKT_7065","MIG","MIG",0,"FWM1"
"1996","2015_SKT_7066","2014_SKT_7066","MIG","MIG",0,"FWM1"
"1997","2015_SKT_7067","2014_SKT_7067","MIG","MIG",0,"FWM1"
"1998","2015_SKT_7068","2014_SKT_7068","MIG","MIG",0,"FWM1"
"1999","2015_SKT_7069","2014_SKT_7069","MIG","MIG",0,"FWM1"
"2000","2015_SKT_7070","2014_SKT_7070","MIG","MIG",0,"FWM1"
"2001","2015_SKT_7071","2014_SKT_7071","MIG","MIG",0,"FWM1"
"2002","2015_SKT_7072","2014_SKT_7072","MIG","MIG",0,"FWM1"
"2003","2015_SKT_7073","2014_SKT_7073","MIG","MIG",0,"FWM1"
"2004","2015_SKT_7074","2014_SKT_7074","MIG","MIG",0,"FWM1"
"2005","2015_SKT_7075","2014_SKT_7075","MIG","MIG",0,"FWM1"
"2006","2015_SKT_7076","2014_SKT_7076","MIG","MIG",0,"FWM1"
"2007","2015_SKT_7077","2014_SKT_7077","MIG","MIG",0,"FWM1"
"2008","2015_SKT_7078","2014_SKT_7078","MIG","MIG",0,"FWM1"
"2009","2015_SKT_7079","2014_SKT_7079","FWR","MIG",1,"FWM1"
"2010","2015_SKT_7080","2014_SKT_7080","MIG",NA,1,NA
"2011","2015_SKT_7081","2014_SKT_7081","MIG","MIG",0,"FWM1"
"2012","2015_SKT_7082","2014_SKT_7082","FWR","FWR",0,"FWR1"
"2013","2015_SKT_7083","2014_SKT_7083","FWR","FWR",0,"FWR1"
"2014","2015_SKT_7084","2014_SKT_7084","FWR","FWR",0,"FWR1"
"2015","2015_SKT_7085","2014_SKT_7085","MIG","MIG",0,"FWM1"
"2016","2015_SKT_7086","2014_SKT_7086","MIG","MIG",0,"FWM1"
"2017","2015_SKT_7087","2014_SKT_7087","MIG","MIG",0,"FWM1"
"2018","2015_SKT_7088","2015_SKT_7088","MIG","MIG",0,"FWM1"
"2019","2015_SKT_7089","2015_SKT_7089","MIG","MIG",0,"FWM1"
"2020","2015_SKT_7090","2015_SKT_7090","MIG","MIG",0,"FWM1"
"2021","2015_SKT_7091","2015_SKT_7091","MIG","MIG",0,"FWM1"
"2022","2015_SKT_7092","2015_SKT_7092","MIG","MIG",0,"FWM1"
"2023","2015_SKT_7093","2015_SKT_7093","MIG","MIG",0,"FWM1"
"2024","2015_SKT_7094","2015_SKT_7094","MIG","MIG",0,"FWM1"
"2025","2015_SKT_7095","2015_SKT_7095","FWR","FWR",0,"FWR1"
"2026","2015_SKT_7096","2015_SKT_7096","FWR","FWR",0,"FWR1"
"2027","2015_SKT_7097","2015_SKT_7097","MIG","MIG",0,"FWM1"
"2028","2015_SKT_7099","2015_SKT_7099","MIG","MIG",0,"FWM1"
"2029","2015_SKT_7100","2015_SKT_7100","BWR","BWR",0,"BWR1"
"2030","2015_SKT_7101","2015_SKT_7101","MIG","MIG",0,"FWM1"
"2031","2015_SKT_7102","2015_SKT_7102","MIG","MIG",0,"FWM1"
"2032","2015_SKT_7103","2015_SKT_7103","MIG","MIG",0,"FWM1"
"2033","2015_SKT_7105","2015_SKT_7105","MIG","MIG",0,"FWM1"
"2034","2015_SKT_7106","2015_SKT_7106","MIG","MIG",0,"FWM1"
"2035","2015_SKT_7107","2015_SKT_7107","MIG","MIG",0,"FWM1"
"2036","2015_SKT_7109","2015_SKT_7109","MIG","MIG",0,"FWM1"
"2037","2015_SKT_7110","2015_SKT_7110","MIG","MIG",0,"FWM1"
"2038","2015_SKT_7111","2015_SKT_7111","MIG","MIG",0,"FWM1"
"2039","2015_SKT_7112","2015_SKT_7112","MIG","MIG",0,"FWM1"
"2040","2015_SKT_7113","2015_SKT_7113","MIG","MIG",0,"FWM1"
"2041","2015_SKT_7114","2015_SKT_7114","MIG","MIG",0,"FWM1"
"2042","2015_SKT_7115","2015_SKT_7115","MIG","MIG",0,"FWM1"
"2043","2015_SKT_7116","2015_SKT_7116","MIG","MIG",0,"FWM1"
"2044","2015_SKT_7117","2015_SKT_7117","MIG","MIG",0,"FWM1"
"2045","2015_SKT_7118","2015_SKT_7118","MIG","MIG",0,"FWM1"
"2046","2015_SKT_7119","2015_SKT_7119","MIG","MIG",0,"FWM1"
"2047","2015_SKT_7120","2015_SKT_7120","MIG","MIG",0,"FWM1"
"2048","2015_SKT_7121","2015_SKT_7121","MIG","MIG",0,"FWM1"
"2049","2015_SKT_7122","2015_SKT_7122","FWR","FWR",0,"FWR1"
"2050","2015_SKT_7123","2015_SKT_7123","MIG","MIG",0,"FWM1"
"2051","2015_SKT_7124","2015_SKT_7124","MIG","MIG",0,"FWM1"
"2052","2015_SKT_7125","2015_SKT_7125","MIG","MIG",0,"FWM1"
"2053","2015_SKT_7126","2015_SKT_7126","MIG","MIG",0,"FWM1"
"2054","2015_SKT_7127","2015_SKT_7127","MIG","MIG",0,"FWM1"
"2055","2015_SKT_7128","2015_SKT_7128","MIG","MIG",0,"FWM1"
"2056","2015_SKT_7129","2015_SKT_7129","MIG","MIG",0,"FWM1"
"2057","2015_SKT_7130","2015_SKT_7130","MIG","MIG",0,"FWM1"
"2058","2015_SKT_7133","2015_SKT_7133","FWR","FWR",0,"FWR1"
"2059","2015_SKT_7134","2015_SKT_7134","MIG","MIG",0,"FWM1"
"2060","2015_SKT_7135","2015_SKT_7135","FWR","FWR",0,"FWR1"
"2061","2015_SKT_7136","2015_SKT_7136","MIG","MIG",0,"FWM1"
"2062","2015_SKT_7137","2015_SKT_7137","MIG","MIG",0,"FWM1"
"2063","2015_SKT_7138","2015_SKT_7138","MIG","MIG",0,"FWM1"
"2064","2015_SKT_7140","2015_SKT_7140","MIG",NA,1,NA
"2065","2015_SKT_7141","2015_SKT_7141","MIG","FWR",1,"FWR1"
"2066","2015_SKT_7142","2015_SKT_7142","MIG","MIG",0,"FWM1"
"2067","2015_SKT_7143","2015_SKT_7143","BWR","MIG",1,"FWM1"
"2068","2015_SKT_7144","2015_SKT_7144","MIG","MIG",0,"FWM1"
"2069","2015_SKT_7145","2015_SKT_7145","FWR","MIG",1,"FWM1"
"2070","2015_SKT_7146","2015_SKT_7146","MIG","MIG",0,"FWM1"
"2071","2015_SKT_7147","2015_SKT_7147","MIG","MIG",0,"FWM1"
"2072","2015_SKT_7148","2015_SKT_7148","MIG","MIG",0,"FWM1"
"2073","2015_SKT_7149","2015_SKT_7149","MIG","MIG",0,"FWM1"
"2074","2015_SKT_7150","2015_SKT_7150","BWR","BWR",0,"BWR1"
"2075","2015_SKT_7151","2015_SKT_7151","MIG","MIG",0,"FWM1"
"2076","2015_SKT_7152","2015_SKT_7152","MIG","MIG",0,"FWM1"
"2077","2015_SKT_7153","2015_SKT_7153","MIG","MIG",0,"FWM1"
"2078","2015_SKT_7154","2015_SKT_7154","MIG","MIG",0,"FWM1"
"2079","2015_SKT_7155","2015_SKT_7155","MIG","MIG",0,"FWM1"
"2080","2015_SKT_7156","2015_SKT_7156","MIG","BWR",1,"BWM2"
"2081","2015_SKT_7157","2015_SKT_7157","MIG","MIG",0,"FWM1"
"2082","2015_SKT_7158","2015_SKT_7158","MIG","MIG",0,"FWM1"
"2083","2015_SKT_7159","2015_SKT_7159","MIG","MIG",0,"FWM1"
"2084","2015_SKT_7160","2015_SKT_7160","MIG","MIG",0,"FWM1"
"2085","2015_SKT_7161","2015_SKT_7161","MIG","MIG",0,"FWM1"
"2086","2015_SKT_7162","2015_SKT_7162","MIG","MIG",0,"FWM1"
"2087","2015_SKT_7163","2015_SKT_7163","MIG","MIG",0,"FWM1"
"2088","2015_SKT_7164","2015_SKT_7164","MIG","BWR",1,"BWM2"
"2089","2015_SKT_7165","2015_SKT_7165","MIG","MIG",0,"FWM1"
"2090","2015_SKT_7166","2015_SKT_7166","MIG","MIG",0,"FWM1"
"2091","2015_SKT_7167","2015_SKT_7167","BWR","MIG",1,"FWM1"
"2092","2015_SKT_7168","2015_SKT_7168","MIG","MIG",0,"FWM1"
"2093","2015_SKT_7169","2015_SKT_7169","FWR","FWR",0,"FWR1"
"2094","2015_SKT_7264","2015_SKT_7264","MIG","MIG",0,"FWM1"
"2095","2016_SKT_7268","2016_SKT_7268","MIG","MIG",0,"FWM1"
"2096","2016_SKT_7272","2016_SKT_7272","MIG","MIG",0,"FWM1"
"2097","2016_SKT_7276","2016_SKT_7276","MIG","MIG",0,"FWM1"
"2098","2016_SKT_7280","2016_SKT_7280","FWR","FWR",0,"FWR1"
"2099","2016_SKT_7284","2016_SKT_7284","MIG","MIG",0,"FWM1"
"2100","2015_SKT_7265","2015_SKT_7265","MIG","MIG",0,"FWM1"
"2101","2016_SKT_7269","2016_SKT_7269","MIG","MIG",0,"FWM1"
"2102","2016_SKT_7273","2016_SKT_7273","MIG","MIG",0,"FWM1"
"2103","2016_SKT_7277","2016_SKT_7277","MIG","MIG",0,"FWM1"
"2104","2016_SKT_7281","2016_SKT_7281","MIG","MIG",0,"FWM1"
"2105","2016_SKT_7285","2016_SKT_7285","MIG","MIG",0,"FWM1"
"2106","2016_SKT_7266","2016_SKT_7266","MIG","MIG",0,"FWM1"
"2107","2016_SKT_7270","2016_SKT_7270","MIG","MIG",0,"FWM1"
"2108","2016_SKT_7274","2016_SKT_7274","MIG","MIG",0,"FWM1"
"2109","2016_SKT_7278","2016_SKT_7278","MIG","MIG",0,"FWM1"
"2110","2016_SKT_7282","2016_SKT_7282","FWR","FWR",0,"FWR1"
"2111","2016_SKT_7286","2016_SKT_7286","MIG","MIG",0,"FWM1"
"2112","2016_SKT_7267","2016_SKT_7267","MIG","MIG",0,"FWM1"
"2113","2016_SKT_7271","2016_SKT_7271","MIG","MIG",0,"FWM1"
"2114","2016_SKT_7275","2016_SKT_7275","MIG","MIG",0,"FWM1"
"2115","2016_SKT_7279","2016_SKT_7279","FWR","FWR",0,"FWR1"
"2116","2016_SKT_7283","2016_SKT_7283","FWR","FWR",0,"FWR1"
"2117","2016_SKT_7287","2016_SKT_7287","FWR","FWR",0,"FWR1"
"2118","2016_SKT_7288","2016_SKT_7288","FWR","FWR",0,"FWR1"
"2119","2016_SKT_7292","2016_SKT_7292","MIG","MIG",0,"FWM1"
"2120","2016_SKT_7296","2016_SKT_7296","FWR","FWR",0,"FWR1"
"2121","2016_SKT_7289","2016_SKT_7289","FWR","FWR",0,"FWR1"
"2122","2016_SKT_7293","2016_SKT_7293","MIG","MIG",0,"FWM1"
"2123","2016_SKT_7297","2016_SKT_7297","MIG","MIG",0,"FWM1"
"2124","2016_SKT_7290","2016_SKT_7290","FWR","FWR",0,"FWR1"
"2125","2016_SKT_7294","2016_SKT_7294","MIG","MIG",0,"FWM1"
"2126","2016_SKT_7316","2016_SKT_7316","MIG",NA,1,NA
"2127","2016_SKT_7291","2016_SKT_7291","MIG","MIG",0,"FWM1"
"2128","2016_SKT_7295","2016_SKT_7295","MIG","MIG",0,"FWM1"
"2129","2017_SKT_0001","2017_SKT_0001","MIG","MIG",0,"FWM1"
"2130","2017_SKT_0005","2017_SKT_0005","FWR","FWR",0,"FWR1"
"2131","2017_SKT_0009","2017_SKT_0009","MIG","MIG",0,"FWM1"
"2132","2017_SKT_0013","2017_SKT_0013","MIG","MIG",0,"FWM2"
"2133","2017_SKT_0022","2017_SKT_0022","MIG","MIG",0,"FWM1"
